Time,Date,Latitude,Longitude,Serving Cell SS RSRP (dBm): Top #1,Serving Cell SS RSRQ (dB): Top #1,Serving Cell SS SINR (dB): Top #1,Serving Cell Identity: Top #1
35:11.2,2/29/2024,18.3076747,42.7544429,-74.3,-10.6,14.9,552
35:11.2,2/29/2024,18.3076745,42.7544424,-83,-11.1,10.8,998
35:11.2,2/29/2024,18.3076745,42.7544423,-74.3,-10.6,18,552
35:11.2,2/29/2024,18.3076741,42.7544415,-74.3,-10.6,14.1,552
35:11.2,2/29/2024,18.3076741,42.7544415,-83,-11.1,11.6,998
35:11.2,2/29/2024,18.3076741,42.7544413,-74.3,-10.6,14.8,552
35:11.2,2/29/2024,18.3076738,42.7544407,-83,-11.1,11.4,998
35:11.2,2/29/2024,18.3076738,42.7544407,-74.3,-10.6,13.3,552
35:11.3,2/29/2024,18.3076735,42.75444,-83,-11.1,12.5,998
35:11.3,2/29/2024,18.3076735,42.7544398,-81.9,-11,12.5,998
35:11.3,2/29/2024,18.3076735,42.7544398,-81.9,-11,11.2,998
35:11.3,2/29/2024,18.3076735,42.7544398,-74.3,-10.6,13.3,552
35:11.3,2/29/2024,18.3076733,42.7544393,-81.9,-11,10.3,998
35:11.3,2/29/2024,18.3076732,42.7544392,-74.3,-10.6,16.9,552
35:11.3,2/29/2024,18.3076731,42.754439,-81.9,-11,11.2,998
35:11.3,2/29/2024,18.3076729,42.7544386,-74.3,-10.6,14.1,552
35:11.3,2/29/2024,18.3076729,42.7544386,-73.5,-10.5,14.1,552
35:11.3,2/29/2024,18.3076729,42.7544385,-81.9,-11,12.3,998
35:11.3,2/29/2024,18.3076727,42.754438,-73.5,-10.5,15.7,552
35:11.3,2/29/2024,18.3076727,42.754438,-81.9,-11,13.6,998
35:11.4,2/29/2024,18.3076724,42.7544372,-73.5,-10.5,14,552
35:11.4,2/29/2024,18.3076724,42.7544372,-73.5,-10.5,17.1,552
35:11.4,2/29/2024,18.307672,42.7544363,-81.9,-11,12.3,998
35:11.4,2/29/2024,18.307672,42.7544363,-73.5,-10.5,11.7,552
35:11.4,2/29/2024,18.307672,42.7544363,-81.9,-11,11.9,998
35:11.4,2/29/2024,18.307672,42.7544362,-73.5,-10.5,9.5,552
35:11.4,2/29/2024,18.3076718,42.7544358,-81.9,-11,9.2,998
35:11.4,2/29/2024,18.3076718,42.7544358,-82.8,-11.2,9.2,998
35:11.4,2/29/2024,18.3076715,42.7544351,-82.8,-11.2,9.7,998
35:11.4,2/29/2024,18.3076715,42.7544351,-73.5,-10.5,12.9,552
35:11.4,2/29/2024,18.3076714,42.7544349,-82.8,-11.2,8.5,998
35:11.5,2/29/2024,18.3076713,42.7544345,-82.8,-11.2,10.9,998
35:11.5,2/29/2024,18.3076713,42.7544345,-73.5,-10.5,13.1,552
35:11.5,2/29/2024,18.307671,42.7544337,-82.8,-11.2,10.9,998
35:11.5,2/29/2024,18.307671,42.7544337,-73.5,-10.5,13.2,552
35:11.5,2/29/2024,18.3076709,42.7544337,-71.8,-10.6,13.2,552
35:11.5,2/29/2024,18.3076709,42.7544337,-71.8,-10.6,14.5,552
35:11.5,2/29/2024,18.3076708,42.7544335,-71.8,-10.6,16.2,552
35:11.5,2/29/2024,18.3076706,42.754433,-82.8,-11.2,10,998
35:11.5,2/29/2024,18.3076706,42.7544329,-71.8,-10.6,17.1,552
35:11.5,2/29/2024,18.3076704,42.7544323,-82.8,-11.2,11.9,998
35:11.5,2/29/2024,18.3076704,42.7544323,-71.8,-10.6,12.2,552
35:11.6,2/29/2024,18.30767,42.7544314,-82.8,-11.2,12.9,998
35:11.6,2/29/2024,18.3076699,42.7544313,-82.8,-11.2,11,998
35:11.6,2/29/2024,18.3076699,42.7544313,-71.8,-10.6,13.8,552
35:11.6,2/29/2024,18.3076699,42.7544313,-82,-11.2,11,998
35:11.6,2/29/2024,18.3076698,42.7544311,-82,-11.2,11.5,998
35:11.6,2/29/2024,18.3076697,42.7544307,-71.8,-10.6,12.5,552
35:11.6,2/29/2024,18.3076696,42.7544305,-82,-11.2,12.9,998
35:11.6,2/29/2024,18.3076696,42.7544305,-71.8,-10.6,11.5,552
35:11.6,2/29/2024,18.3076691,42.7544293,-82,-11.2,4.4,998
35:11.6,2/29/2024,18.3076691,42.7544293,-71.8,-10.6,11.7,552
35:11.6,2/29/2024,18.3076691,42.7544293,-73.4,-10.6,11.7,552
35:11.6,2/29/2024,18.3076691,42.7544292,-73.4,-10.6,10.1,552
35:11.7,2/29/2024,18.3076689,42.7544287,-82,-11.2,3.6,998
35:11.7,2/29/2024,18.3076688,42.7544286,-82,-11.2,4.6,998
35:11.7,2/29/2024,18.3076688,42.7544284,-73.4,-10.6,8.8,552
35:11.7,2/29/2024,18.3076686,42.754428,-82,-11.2,3.9,998
35:11.7,2/29/2024,18.3076685,42.7544279,-73.4,-10.6,8.3,552
35:11.7,2/29/2024,18.3076683,42.7544273,-82,-11.2,5.1,998
35:11.7,2/29/2024,18.3076683,42.7544273,-73.4,-10.6,10.9,552
35:11.7,2/29/2024,18.3076682,42.754427,-82,-11.2,6,998
35:11.7,2/29/2024,18.3076679,42.7544264,-81.6,-11.1,6,998
35:11.7,2/29/2024,18.3076679,42.7544264,-73.4,-10.6,8.4,552
35:11.7,2/29/2024,18.3076679,42.7544264,-81.6,-11.1,6.3,998
35:11.7,2/29/2024,18.3076679,42.7544262,-73.4,-10.6,7.8,552
35:11.8,2/29/2024,18.3076676,42.7544256,-73.4,-10.6,9.6,552
35:11.8,2/29/2024,18.3076676,42.7544255,-81.6,-11.1,7.1,998
35:11.8,2/29/2024,18.3076673,42.754425,-81.6,-11.1,12.1,998
35:11.8,2/29/2024,18.3076673,42.754425,-73.4,-10.6,9.3,552
35:11.8,2/29/2024,18.3076673,42.7544249,-75.7,-10.7,9.3,552
35:11.8,2/29/2024,18.3076672,42.7544246,-81.6,-11.1,11.9,998
35:11.8,2/29/2024,18.307667,42.7544242,-75.7,-10.7,12.6,552
35:11.8,2/29/2024,18.3076669,42.7544238,-81.6,-11.1,9.1,998
35:11.8,2/29/2024,18.3076669,42.7544238,-75.7,-10.7,12.4,552
35:11.8,2/29/2024,18.3076667,42.7544233,-81.6,-11.1,8.7,998
35:11.8,2/29/2024,18.3076667,42.7544233,-75.7,-10.7,14.3,552
35:11.9,2/29/2024,18.3076666,42.754423,-81.6,-11.1,11.7,998
35:11.9,2/29/2024,18.3076666,42.7544227,-75.7,-10.7,11.9,552
35:11.9,2/29/2024,18.3076666,42.7544226,-81.6,-11.1,14,998
35:11.9,2/29/2024,18.3076666,42.7544226,-75.7,-10.7,13,552
35:11.9,2/29/2024,18.3076665,42.7544219,-81.4,-11,14,998
35:11.9,2/29/2024,18.3076665,42.7544218,-75.7,-10.7,10.1,552
35:11.9,2/29/2024,18.3076665,42.7544217,-81.4,-11,13.4,998
35:11.9,2/29/2024,18.3076664,42.7544214,-81.4,-11,12.6,998
35:11.9,2/29/2024,18.3076664,42.7544212,-75.7,-10.7,10.6,552
35:11.9,2/29/2024,18.3076663,42.7544208,-81.4,-11,10.4,998
35:11.9,2/29/2024,18.3076663,42.7544208,-75.7,-10.7,7.7,552
35:11.9,2/29/2024,18.3076663,42.7544208,-76.3,-10.7,7.7,552
35:12.0,2/29/2024,18.3076663,42.7544206,-81.4,-11,10.5,998
35:12.0,2/29/2024,18.3076662,42.7544202,-76.3,-10.7,14,552
35:12.0,2/29/2024,18.3076662,42.75442,-81.4,-11,9,998
35:12.0,2/29/2024,18.3076662,42.75442,-76.3,-10.7,12.9,552
35:12.0,2/29/2024,18.3076662,42.7544196,-81.4,-11,8,998
35:12.0,2/29/2024,18.3076661,42.7544193,-76.3,-10.7,12.9,552
35:12.0,2/29/2024,18.3076661,42.7544193,-76.3,-10.7,12.9,552
35:12.0,2/29/2024,18.3076661,42.7544191,-81.4,-11,8,998
35:12.0,2/29/2024,18.3076661,42.754419,-81.4,-11,9.3,998
35:12.0,2/29/2024,18.3076661,42.7544188,-76.3,-10.7,13.8,552
35:12.0,2/29/2024,18.307666,42.7544184,-81.4,-11,12.1,998
35:12.0,2/29/2024,18.307666,42.7544184,-79.4,-10.9,12.1,998
35:12.0,2/29/2024,18.307666,42.7544183,-76.3,-10.7,13.8,552
35:12.1,2/29/2024,18.3076659,42.7544176,-79.4,-10.9,12.5,998
35:12.1,2/29/2024,18.3076659,42.7544176,-76.3,-10.7,14.6,552
35:12.1,2/29/2024,18.3076659,42.7544175,-76.3,-10.7,13.7,552
35:12.1,2/29/2024,18.3076659,42.7544175,-79.4,-10.9,10.6,998
35:12.1,2/29/2024,18.3076659,42.7544173,-76.3,-10.7,14,552
35:12.1,2/29/2024,18.3076658,42.754417,-79.4,-10.9,8.2,998
35:12.1,2/29/2024,18.3076658,42.7544168,-76.4,-10.6,14,552
35:12.1,2/29/2024,18.3076657,42.7544163,-79.4,-10.9,9,998
35:12.1,2/29/2024,18.3076657,42.7544163,-76.4,-10.6,13.3,552
35:12.1,2/29/2024,18.3076657,42.7544161,-79.4,-10.9,9.6,998
35:12.1,2/29/2024,18.3076656,42.7544157,-76.4,-10.6,16.2,552
35:12.2,2/29/2024,18.3076656,42.7544151,-79.4,-10.9,11.8,998
35:12.2,2/29/2024,18.3076656,42.7544151,-76.4,-10.6,17.8,552
35:12.2,2/29/2024,18.3076655,42.754415,-79.4,-10.9,10.6,998
35:12.2,2/29/2024,18.3076655,42.7544149,-76.4,-10.6,20,552
35:12.2,2/29/2024,18.3076655,42.7544145,-79.4,-10.9,12.8,998
35:12.2,2/29/2024,18.3076655,42.7544145,-79.2,-10.9,12.8,998
35:12.2,2/29/2024,18.3076655,42.7544145,-76.4,-10.6,20.2,552
35:12.2,2/29/2024,18.3076654,42.7544139,-79.2,-10.9,11.6,998
35:12.2,2/29/2024,18.3076654,42.7544138,-76.4,-10.6,14.8,552
35:12.2,2/29/2024,18.3076654,42.7544137,-79.2,-10.9,10.7,998
35:12.3,2/29/2024,18.3076653,42.7544129,-76.4,-10.6,14.2,552
35:12.3,2/29/2024,18.3076653,42.7544129,-79.2,-10.9,11.5,998
35:12.3,2/29/2024,18.3076653,42.7544128,-76.4,-10.6,12.5,552
35:12.3,2/29/2024,18.3076653,42.7544127,-76.2,-10.5,12.5,552
35:12.3,2/29/2024,18.3076652,42.7544123,-79.2,-10.9,10.4,998
35:12.3,2/29/2024,18.3076652,42.7544123,-76.2,-10.5,12.4,552
35:12.3,2/29/2024,18.3076651,42.7544117,-79.2,-10.9,10.6,998
35:12.3,2/29/2024,18.3076651,42.7544117,-76.2,-10.5,12.3,552
35:12.3,2/29/2024,18.3076651,42.7544115,-79.2,-10.9,11.3,998
35:12.3,2/29/2024,18.3076651,42.7544115,-76.2,-10.5,11.7,552
35:12.3,2/29/2024,18.307665,42.7544111,-79.2,-10.9,12.2,998
35:12.3,2/29/2024,18.307665,42.7544111,-76.2,-10.5,8.7,552
35:12.4,2/29/2024,18.307665,42.7544105,-79.2,-10.9,12.1,998
35:12.4,2/29/2024,18.307665,42.7544105,-77.8,-10.7,12.1,998
35:12.4,2/29/2024,18.3076649,42.7544104,-76.2,-10.5,11.2,552
35:12.4,2/29/2024,18.3076649,42.7544099,-77.8,-10.7,12,998
35:12.4,2/29/2024,18.3076649,42.7544099,-76.2,-10.5,10.3,552
35:12.4,2/29/2024,18.3076648,42.7544097,-77.8,-10.7,10.2,998
35:12.4,2/29/2024,18.3076648,42.7544092,-76.2,-10.5,9.4,552
35:12.4,2/29/2024,18.3076648,42.7544092,-77.8,-10.7,10.9,998
35:12.4,2/29/2024,18.3076647,42.7544085,-76.2,-10.5,10.4,552
35:12.4,2/29/2024,18.3076647,42.7544085,-76.5,-10.7,10.4,552
35:12.4,2/29/2024,18.3076647,42.7544084,-77.8,-10.7,13,998
35:12.4,2/29/2024,18.3076647,42.7544084,-76.5,-10.7,12.2,552
35:12.5,2/29/2024,18.3076646,42.7544079,-77.8,-10.7,14,998
35:12.5,2/29/2024,18.3076646,42.7544079,-76.5,-10.7,11.1,552
35:12.5,2/29/2024,18.3076645,42.7544073,-77.8,-10.7,11.3,998
35:12.5,2/29/2024,18.3076645,42.7544073,-76.5,-10.7,12.3,552
35:12.5,2/29/2024,18.3076645,42.754407,-77.8,-10.7,11.2,998
35:12.5,2/29/2024,18.3076644,42.7544067,-76.5,-10.7,12.5,552
35:12.5,2/29/2024,18.3076644,42.7544065,-77.8,-10.7,12,998
35:12.5,2/29/2024,18.3076644,42.7544065,-76.5,-10.7,13.7,552
35:12.5,2/29/2024,18.3076644,42.754406,-77.7,-10.7,12,998
35:12.5,2/29/2024,18.3076644,42.754406,-76.5,-10.7,13.9,552
35:12.5,2/29/2024,18.3076644,42.754406,-77.7,-10.7,12.9,998
35:12.6,2/29/2024,18.3076643,42.7544054,-76.5,-10.7,13.1,552
35:12.6,2/29/2024,18.3076643,42.7544053,-77.7,-10.7,11.6,998
35:12.6,2/29/2024,18.3076642,42.7544048,-77.7,-10.7,11.7,998
35:12.6,2/29/2024,18.3076642,42.7544048,-76.5,-10.7,12.5,552
35:12.6,2/29/2024,18.3076642,42.7544048,-76.2,-10.6,12.5,552
35:12.6,2/29/2024,18.3076642,42.7544045,-77.7,-10.7,12.6,998
35:12.6,2/29/2024,18.3076641,42.754404,-77.7,-10.7,10.1,998
35:12.6,2/29/2024,18.3076641,42.754404,-76.2,-10.6,17.2,552
35:12.6,2/29/2024,18.3076641,42.7544039,-76.2,-10.6,13.5,552
35:12.6,2/29/2024,18.307664,42.7544033,-77.7,-10.7,8.5,998
35:12.6,2/29/2024,18.307664,42.7544033,-76.2,-10.6,14,552
35:12.7,2/29/2024,18.307664,42.7544031,-77.7,-10.7,10.2,998
35:12.7,2/29/2024,18.307664,42.7544031,-76.2,-10.6,18.6,552
35:12.7,2/29/2024,18.3076639,42.7544027,-77.7,-10.7,11.1,998
35:12.7,2/29/2024,18.3076639,42.7544027,-76.2,-10.6,14.6,552
35:12.7,2/29/2024,18.3076638,42.7544022,-78.1,-10.7,11.1,998
35:12.7,2/29/2024,18.3076638,42.7544019,-76.2,-10.6,18.2,552
35:12.7,2/29/2024,18.3076638,42.7544016,-78.1,-10.7,10.5,998
35:12.7,2/29/2024,18.3076638,42.7544016,-76.2,-10.6,14.4,552
35:12.7,2/29/2024,18.3076638,42.7544015,-78.1,-10.7,9.2,998
35:12.7,2/29/2024,18.3076637,42.754401,-78.1,-10.7,8.8,998
35:12.7,2/29/2024,18.3076637,42.754401,-76.2,-10.6,12.2,552
35:12.7,2/29/2024,18.3076637,42.754401,-75.4,-10.5,12.2,552
35:12.8,2/29/2024,18.3076637,42.7544007,-75.4,-10.5,13.4,552
35:12.8,2/29/2024,18.3076636,42.7544002,-75.4,-10.5,18,552
35:12.8,2/29/2024,18.3076636,42.7544001,-78.1,-10.7,9.1,998
35:12.8,2/29/2024,18.3076636,42.7544,-78.1,-10.7,10.6,998
35:12.8,2/29/2024,18.3076635,42.7543999,-75.4,-10.5,16.4,552
35:12.8,2/29/2024,18.3076635,42.7543996,-78.1,-10.7,9,998
35:12.8,2/29/2024,18.3076634,42.754399,-78.1,-10.7,9.7,998
35:12.8,2/29/2024,18.3076634,42.7543989,-75.4,-10.5,11.8,552
35:12.8,2/29/2024,18.3076633,42.7543984,-75.4,-10.5,17.1,552
35:12.8,2/29/2024,18.3076633,42.7543983,-78.1,-10.7,12.4,998
35:12.8,2/29/2024,18.3076633,42.7543983,-78.3,-10.8,12.4,998
35:12.9,2/29/2024,18.3076633,42.7543983,-75.4,-10.5,14.4,552
35:12.9,2/29/2024,18.3076633,42.7543982,-78.3,-10.8,9.6,998
35:12.9,2/29/2024,18.3076634,42.754398,-75.4,-10.5,14.8,552
35:12.9,2/29/2024,18.3076634,42.7543979,-78.3,-10.8,11.1,998
35:12.9,2/29/2024,18.3076634,42.7543977,-78.3,-10.8,8.7,998
35:12.9,2/29/2024,18.3076634,42.7543976,-75.4,-10.5,13.2,552
35:12.9,2/29/2024,18.3076634,42.7543976,-75.7,-10.5,13.2,552
35:12.9,2/29/2024,18.3076634,42.7543974,-78.3,-10.8,9.2,998
35:12.9,2/29/2024,18.3076634,42.7543974,-75.7,-10.5,17.4,552
35:12.9,2/29/2024,18.3076634,42.7543973,-78.3,-10.8,11.3,998
35:13.0,2/29/2024,18.3076634,42.754397,-78.3,-10.8,9.8,998
35:13.0,2/29/2024,18.3076634,42.754397,-75.7,-10.5,19.7,552
35:13.0,2/29/2024,18.3076634,42.7543969,-75.7,-10.5,18.7,552
35:13.0,2/29/2024,18.3076634,42.7543966,-78.3,-10.8,12.3,998
35:13.0,2/29/2024,18.3076634,42.7543966,-75.7,-10.5,19.5,552
35:13.0,2/29/2024,18.3076635,42.7543965,-75.7,-10.5,18.4,552
35:13.0,2/29/2024,18.3076635,42.7543963,-78.3,-10.8,12.3,998
35:13.0,2/29/2024,18.3076635,42.7543963,-78.3,-10.8,10.3,998
35:13.0,2/29/2024,18.3076635,42.7543963,-75.7,-10.5,18.4,552
35:13.0,2/29/2024,18.3076635,42.7543963,-78.1,-10.8,10.3,998
35:13.0,2/29/2024,18.3076635,42.754396,-78.1,-10.8,9.9,998
35:13.0,2/29/2024,18.3076635,42.754396,-75.7,-10.5,17.9,552
35:13.0,2/29/2024,18.3076635,42.7543959,-78.1,-10.8,10.1,998
35:13.1,2/29/2024,18.3076635,42.7543957,-75.7,-10.5,21.1,552
35:13.1,2/29/2024,18.3076635,42.7543957,-78.1,-10.8,9.6,998
35:13.1,2/29/2024,18.3076635,42.7543956,-75.7,-10.5,19.3,552
35:13.1,2/29/2024,18.3076635,42.7543956,-75.2,-10.5,19.3,552
35:13.1,2/29/2024,18.3076635,42.7543956,-78.1,-10.8,12.3,998
35:13.1,2/29/2024,18.3076635,42.7543954,-75.2,-10.5,18.8,552
35:13.1,2/29/2024,18.3076635,42.7543953,-78.1,-10.8,9.5,998
35:13.1,2/29/2024,18.3076636,42.754395,-75.2,-10.5,18.5,552
35:13.1,2/29/2024,18.3076636,42.7543949,-75.2,-10.5,18.4,552
35:13.1,2/29/2024,18.3076636,42.7543946,-78.1,-10.8,10.8,998
35:13.1,2/29/2024,18.3076636,42.7543946,-75.2,-10.5,19.5,552
35:13.1,2/29/2024,18.3076636,42.7543946,-78.1,-10.8,8.4,998
35:13.1,2/29/2024,18.3076636,42.7543946,-75.2,-10.5,17.1,552
35:13.2,2/29/2024,18.3076636,42.7543943,-78.1,-10.8,9.6,998
35:13.2,2/29/2024,18.3076636,42.7543943,-79.1,-10.8,9.6,998
35:13.2,2/29/2024,18.3076636,42.754394,-75.2,-10.5,15.9,552
35:13.2,2/29/2024,18.3076636,42.754394,-79.1,-10.8,9.3,998
35:13.2,2/29/2024,18.3076636,42.754394,-79.1,-10.8,8.3,998
35:13.2,2/29/2024,18.3076636,42.7543937,-75.2,-10.5,19.2,552
35:13.2,2/29/2024,18.3076636,42.7543937,-79.1,-10.8,9.8,998
35:13.2,2/29/2024,18.3076636,42.7543936,-75.2,-10.5,18.5,552
35:13.2,2/29/2024,18.3076636,42.7543936,-73.7,-10.5,18.5,552
35:13.2,2/29/2024,18.3076637,42.7543934,-73.7,-10.5,18.9,552
35:13.2,2/29/2024,18.3076637,42.7543933,-79.1,-10.8,10.8,998
35:13.3,2/29/2024,18.3076637,42.7543933,-73.7,-10.5,18.3,552
35:13.3,2/29/2024,18.3076637,42.7543931,-79.1,-10.8,11.7,998
35:13.3,2/29/2024,18.3076637,42.7543931,-73.7,-10.5,19.6,552
35:13.3,2/29/2024,18.3076637,42.7543927,-79.1,-10.8,13.8,998
35:13.3,2/29/2024,18.3076637,42.7543927,-79.1,-10.8,12.5,998
35:13.3,2/29/2024,18.3076637,42.7543926,-73.7,-10.5,17.7,552
35:13.3,2/29/2024,18.3076637,42.7543923,-79.1,-10.8,14.4,998
35:13.3,2/29/2024,18.3076637,42.7543923,-73.7,-10.5,18.1,552
35:13.3,2/29/2024,18.3076637,42.7543923,-79.4,-10.8,14.4,998
35:13.3,2/29/2024,18.3076637,42.7543923,-79.4,-10.8,14.6,998
35:13.3,2/29/2024,18.3076638,42.7543921,-73.7,-10.5,19.4,552
35:13.4,2/29/2024,18.3076638,42.7543918,-73.7,-10.5,18.9,552
35:13.4,2/29/2024,18.3076638,42.7543918,-79.4,-10.8,13.7,998
35:13.4,2/29/2024,18.3076638,42.7543917,-73.7,-10.5,16.8,552
35:13.4,2/29/2024,18.3076638,42.7543917,-71.7,-10.5,16.8,552
35:13.4,2/29/2024,18.3076638,42.7543917,-79.4,-10.8,13.3,998
35:13.4,2/29/2024,18.3076638,42.7543915,-71.7,-10.5,15,552
35:13.4,2/29/2024,18.3076638,42.7543914,-79.4,-10.8,13.1,998
35:13.4,2/29/2024,18.3076638,42.7543912,-71.7,-10.5,14.6,552
35:13.4,2/29/2024,18.3076638,42.7543912,-79.4,-10.8,13,998
35:13.4,2/29/2024,18.3076638,42.7543911,-71.7,-10.5,16.2,552
35:13.4,2/29/2024,18.3076638,42.754391,-79.4,-10.8,13.3,998
35:13.4,2/29/2024,18.3076638,42.7543908,-79.4,-10.8,12.5,998
35:13.5,2/29/2024,18.3076639,42.7543906,-71.7,-10.5,14.6,552
35:13.5,2/29/2024,18.3076639,42.7543904,-71.7,-10.5,14.1,552
35:13.5,2/29/2024,18.3076639,42.7543902,-79.4,-10.8,11.9,998
35:13.5,2/29/2024,18.3076639,42.7543902,-79.1,-10.8,11.9,998
35:13.5,2/29/2024,18.3076639,42.7543901,-71.7,-10.5,13.4,552
35:13.5,2/29/2024,18.3076639,42.7543901,-79.1,-10.8,12.3,998
35:13.5,2/29/2024,18.3076639,42.7543901,-71.7,-10.5,15.8,552
35:13.5,2/29/2024,18.3076639,42.7543899,-79.1,-10.8,11,998
35:13.5,2/29/2024,18.3076639,42.7543895,-78.2,-10.3,14.1,31
35:13.5,2/29/2024,18.3076639,42.7543895,-71.7,-10.5,,552
35:13.5,2/29/2024,18.3076639,42.7543895,-79.1,-10.8,12.2,998
35:13.5,2/29/2024,18.3076639,42.7543895,-71.3,-10.5,14.1,552
35:13.6,2/29/2024,18.3076639,42.7543895,-78.2,-10.3,28.9,31
35:13.6,2/29/2024,18.3076639,42.7543894,-79.1,-10.8,10.8,998
35:13.6,2/29/2024,18.3076639,42.7543894,-71.3,-10.5,18.4,552
35:13.6,2/29/2024,18.3076639,42.7543892,-79.1,-10.8,10.5,998
35:13.6,2/29/2024,18.3076639,42.7543892,-78.2,-10.3,25.9,31
35:13.6,2/29/2024,18.3076639,42.7543891,-71.3,-10.5,13,552
35:13.6,2/29/2024,18.307664,42.7543889,-78.2,-10.3,25.5,31
35:13.6,2/29/2024,18.307664,42.7543889,-71.3,-10.5,15,552
35:13.6,2/29/2024,18.307664,42.7543888,-79.1,-10.8,11.2,998
35:13.6,2/29/2024,18.307664,42.7543885,-79.1,-10.8,10.3,998
35:13.6,2/29/2024,18.307664,42.7543885,-71.3,-10.5,17.1,552
35:13.6,2/29/2024,18.307664,42.7543885,-78.2,-10.3,26.2,31
35:13.6,2/29/2024,18.307664,42.7543884,-71.3,-10.5,14.8,552
35:13.6,2/29/2024,18.307664,42.7543884,-78.2,-10.3,25.3,31
35:13.6,2/29/2024,18.307664,42.7543884,-79.1,-10.8,10.6,998
35:13.6,2/29/2024,18.307664,42.7543884,-79.7,-10.8,10.6,998
35:13.7,2/29/2024,18.307664,42.7543881,-79.7,-10.8,10.8,998
35:13.7,2/29/2024,18.307664,42.7543881,-71.3,-10.5,13.4,552
35:13.7,2/29/2024,18.307664,42.7543881,-78.2,-10.3,24.8,31
35:13.7,2/29/2024,18.307664,42.754388,-78.2,-10.3,25.2,31
35:13.7,2/29/2024,18.307664,42.7543878,-71.3,-10.5,12.1,552
35:13.7,2/29/2024,18.307664,42.7543878,-79.7,-10.8,10.2,998
35:13.7,2/29/2024,18.307664,42.7543877,-79.7,-10.8,9.8,998
35:13.7,2/29/2024,18.307664,42.7543877,-78.2,-10.3,24.5,31
35:13.7,2/29/2024,18.307664,42.7543877,-77.6,-10.3,24.5,31
35:13.7,2/29/2024,18.307664,42.7543876,-71.3,-10.5,10.4,552
35:13.7,2/29/2024,18.307664,42.7543876,-72.2,-10.5,10.4,552
35:13.7,2/29/2024,18.3076641,42.7543875,-77.6,-10.3,24.2,31
35:13.7,2/29/2024,18.3076641,42.7543874,-72.2,-10.5,13.9,552
35:13.7,2/29/2024,18.3076641,42.7543874,-79.7,-10.8,10.3,998
35:13.7,2/29/2024,18.3076641,42.7543872,-72.2,-10.5,13.8,552
35:13.7,2/29/2024,18.3076641,42.7543872,-79.7,-10.8,10.9,998
35:13.7,2/29/2024,18.3076641,42.7543872,-77.6,-10.3,24.5,31
35:13.8,2/29/2024,18.3076641,42.7543869,-72.2,-10.5,12.8,552
35:13.8,2/29/2024,18.3076641,42.7543868,-79.7,-10.8,10.4,998
35:13.8,2/29/2024,18.3076641,42.7543868,-77.6,-10.3,24.6,31
35:13.8,2/29/2024,18.3076641,42.7543868,-72.2,-10.5,12.8,552
35:13.8,2/29/2024,18.3076641,42.7543865,-79.7,-10.8,10.7,998
35:13.8,2/29/2024,18.3076641,42.7543865,-77.6,-10.3,24.8,31
35:13.8,2/29/2024,18.3076641,42.7543865,-77.6,-10.3,25.1,31
35:13.8,2/29/2024,18.3076641,42.7543863,-79.7,-10.8,10.5,998
35:13.8,2/29/2024,18.3076641,42.7543863,-72.2,-10.5,11.8,552
35:13.8,2/29/2024,18.3076641,42.7543863,-81.8,-11,10.5,998
35:13.8,2/29/2024,18.3076641,42.7543862,-77.6,-10.3,24.3,31
35:13.8,2/29/2024,18.3076641,42.7543862,-81.8,-11,11.3,998
35:13.8,2/29/2024,18.3076642,42.7543859,-72.2,-10.5,11.2,552
35:13.8,2/29/2024,18.3076642,42.7543859,-81.8,-11,11.3,998
35:13.8,2/29/2024,18.3076642,42.7543859,-77.6,-10.3,25.4,31
35:13.8,2/29/2024,18.3076642,42.7543858,-72.2,-10.5,12.7,552
35:13.8,2/29/2024,18.3076642,42.7543858,-81.8,-11,11.2,998
35:13.9,2/29/2024,18.3076642,42.7543856,-77.6,-10.3,25.2,31
35:13.9,2/29/2024,18.3076642,42.7543856,-76,-10.3,25.2,31
35:13.9,2/29/2024,18.3076642,42.7543856,-72.2,-10.5,16.6,552
35:13.9,2/29/2024,18.3076642,42.7543856,-74.1,-10.6,16.6,552
35:13.9,2/29/2024,18.3076642,42.7543855,-76,-10.3,22.8,31
35:13.9,2/29/2024,18.3076642,42.7543853,-81.8,-11,12.4,998
35:13.9,2/29/2024,18.3076642,42.7543853,-74.1,-10.6,14.8,552
35:13.9,2/29/2024,18.3076642,42.7543852,-74.1,-10.6,16.5,552
35:13.9,2/29/2024,18.3076642,42.7543852,-76,-10.3,21.9,31
35:13.9,2/29/2024,18.3076642,42.7543849,-81.8,-11,12.4,998
35:13.9,2/29/2024,18.3076642,42.7543849,-76,-10.3,23.2,31
35:13.9,2/29/2024,18.3076642,42.7543849,-74.1,-10.6,14.2,552
35:13.9,2/29/2024,18.3076642,42.7543848,-81.8,-11,11.8,998
35:13.9,2/29/2024,18.3076642,42.7543846,-76,-10.3,22,31
35:13.9,2/29/2024,18.3076643,42.7543846,-74.1,-10.6,12.6,552
35:13.9,2/29/2024,18.3076643,42.7543846,-81.8,-11,11.9,998
35:14.0,2/29/2024,18.3076643,42.7543845,-76,-10.3,21.9,31
35:14.0,2/29/2024,18.3076643,42.7543843,-74.1,-10.6,11.4,552
35:14.0,2/29/2024,18.3076643,42.7543843,-81.8,-11,12.7,998
35:14.0,2/29/2024,18.3076643,42.7543843,-82.9,-11,12.7,998
35:14.0,2/29/2024,18.3076643,42.7543842,-76,-10.3,21.1,31
